site_id,wacc_pct,scenario,cf_wind_used,wind_speed_ms,connection_cost_per_kw,effective_capex_usd_per_kw,lcoe_usd_mwh,lcoe_low_usd_mwh,lcoe_high_usd_mwh,is_capex_provisional,tech_id,lifetime_yr
bantaeng-industrial-park-bip,18.0,within_boundary,0.1744,5.35,0.0,1650.0,222.84,169.21,306.27,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,20.0,within_boundary,0.1744,5.35,0.0,1650.0,243.77,184.43,336.08,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,4.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,47.72,39.02,61.26,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,6.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,56.01,45.26,72.74,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,8.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,65.04,52.05,85.25,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,10.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,74.67,59.29,98.6,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,12.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,84.78,66.9,112.61,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,14.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,95.27,74.78,127.13,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,16.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,106.02,82.87,142.04,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,18.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,116.98,91.12,157.22,False,TECH_WIND_ONSHORE,27
bantaeng-industrial-park-bip,20.0,grid_connected_solar,0.3616,9.54,120.4,1815.4,128.09,99.47,172.61,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,4.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,6.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,8.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,10.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,12.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,14.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,16.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,18.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,20.0,within_boundary,0.0,2.97,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,4.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,99.42,87.2,118.43,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,6.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,118.7,103.6,142.2,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,8.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,139.71,121.46,168.1,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,10.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,162.13,140.53,195.74,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,12.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,185.67,160.54,224.76,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,14.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,210.06,181.29,254.83,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,16.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,235.1,202.57,285.69,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,18.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,260.6,224.26,317.13,False,TECH_WIND_ONSHORE,27
obi-island-industrial-park,20.0,grid_connected_solar,0.2574,7.12,1312.5,3007.4,286.45,246.25,349.0,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,4.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,6.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,8.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,10.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,12.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,14.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,16.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,18.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,20.0,within_boundary,0.0,2.93,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,4.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,72.55,59.45,92.92,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,6.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,85.19,69.0,110.37,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,8.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,98.96,79.4,129.38,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,10.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,113.66,90.5,149.67,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,12.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,129.08,102.16,170.97,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,14.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,145.07,114.24,193.04,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,16.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,161.48,126.63,215.7,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,18.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,178.2,139.26,238.78,False,TECH_WIND_ONSHORE,27
indonesia-pomalaa-industry-park-ipip,20.0,grid_connected_solar,0.2402,6.61,144.6,1839.6,195.15,152.06,262.17,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,4.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,6.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,8.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,10.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,12.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,14.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,16.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,18.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,20.0,within_boundary,0.0,2.11,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,4.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,102.55,84.16,131.15,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,6.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,120.46,97.73,155.81,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,8.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,139.97,112.52,182.68,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,10.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,160.8,128.29,211.36,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,12.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,182.66,144.86,241.46,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,14.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,205.31,162.02,272.66,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,16.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,228.56,179.64,304.67,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,18.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,252.26,197.59,337.3,False,TECH_WIND_ONSHORE,27
nusantara-industri-sejati,20.0,grid_connected_solar,0.1711,5.3,161.8,1856.8,276.26,215.78,370.35,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,4.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,6.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,8.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,10.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,12.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,14.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,16.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,18.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,20.0,within_boundary,0.0,2.29,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,4.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,161.0,136.9,198.5,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,6.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,190.76,160.96,237.11,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,8.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,223.17,187.17,279.17,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,10.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,257.76,215.14,324.05,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,12.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,294.07,244.51,371.17,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,14.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,331.71,274.95,420.0,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,16.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,370.33,306.18,470.12,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,18.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,409.68,338.01,521.18,False,TECH_WIND_ONSHORE,27
indonesia-morowali-industrial-park-imip,20.0,grid_connected_solar,0.1305,4.72,657.4,2352.4,449.56,370.26,572.93,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,4.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,6.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,8.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,10.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,12.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,14.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,16.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,18.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,20.0,within_boundary,0.0,1.96,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,4.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,111.15,93.32,138.87,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,6.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,131.28,109.25,165.55,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,8.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,153.21,126.6,194.61,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,10.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,176.62,145.11,225.63,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,12.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,201.19,164.55,258.19,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,14.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,226.66,184.69,291.94,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,16.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,252.8,205.37,326.58,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,18.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,279.43,226.43,361.86,False,TECH_WIND_ONSHORE,27
stardust-estate-invesment-sei,20.0,grid_connected_solar,0.1765,5.38,458.0,2153.0,306.41,247.78,397.63,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,4.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,6.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,8.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,10.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,12.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,14.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,16.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,18.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,20.0,within_boundary,0.0,2.3,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,4.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,110.32,93.11,137.08,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,6.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,130.46,109.19,163.55,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,8.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,152.41,126.71,192.39,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,10.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,175.84,145.41,223.16,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,12.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,200.43,165.05,255.46,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,14.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,225.91,185.39,288.94,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,16.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,252.07,206.27,323.31,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,18.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,278.72,227.55,358.31,False,TECH_WIND_ONSHORE,27
industrial-weda-bay-industrial-park-iwip,20.0,grid_connected_solar,0.1828,5.47,536.5,2231.4,305.72,249.11,393.79,False,TECH_WIND_ONSHORE,27
buli-industrial-park,4.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,6.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,8.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,10.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,12.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,14.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,16.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,18.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,20.0,within_boundary,0.0,1.53,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
buli-industrial-park,4.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,102.15,86.48,126.52,False,TECH_WIND_ONSHORE,27
buli-industrial-park,6.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,120.9,101.53,151.02,False,TECH_WIND_ONSHORE,27
buli-industrial-park,8.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,141.32,117.93,177.71,False,TECH_WIND_ONSHORE,27
buli-industrial-park,10.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,163.12,135.42,206.2,False,TECH_WIND_ONSHORE,27
buli-industrial-park,12.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,186.0,153.79,236.1,False,TECH_WIND_ONSHORE,27
buli-industrial-park,14.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,209.71,172.83,267.1,False,TECH_WIND_ONSHORE,27
buli-industrial-park,16.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,234.05,192.36,298.9,False,TECH_WIND_ONSHORE,27
buli-industrial-park,18.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,258.85,212.27,331.31,False,TECH_WIND_ONSHORE,27
buli-industrial-park,20.0,grid_connected_solar,0.2008,5.73,585.9,2280.9,283.98,232.44,364.16,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,4.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,6.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,8.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,10.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,12.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,14.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,16.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,18.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,20.0,within_boundary,0.0,1.89,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,4.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,160.96,136.85,198.45,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,6.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,190.7,160.9,237.05,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,8.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,223.1,187.1,279.09,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,10.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,257.67,215.06,323.96,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,12.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,293.97,244.41,371.07,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,14.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,331.59,274.83,419.89,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,16.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,370.2,306.05,469.99,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,18.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,409.54,337.86,521.04,False,TECH_WIND_ONSHORE,27
indonesia-konawe-industrial-park-ikip,20.0,grid_connected_solar,0.1305,4.72,656.5,2351.5,449.4,370.1,572.77,False,TECH_WIND_ONSHORE,27
inalum-asahan,4.0,within_boundary,0.05,3.62,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
inalum-asahan,6.0,within_boundary,0.05,3.62,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
inalum-asahan,8.0,within_boundary,0.05,3.62,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
inalum-asahan,10.0,within_boundary,0.05,3.62,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
inalum-asahan,12.0,within_boundary,0.05,3.62,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
inalum-asahan,14.0,within_boundary,0.05,3.62,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
inalum-asahan,16.0,within_boundary,0.05,3.62,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
inalum-asahan,18.0,within_boundary,0.05,3.62,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
inalum-asahan,20.0,within_boundary,0.05,3.62,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
inalum-asahan,4.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,186.73,153.08,239.06,False,TECH_WIND_ONSHORE,27
inalum-asahan,6.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,219.28,177.69,283.97,False,TECH_WIND_ONSHORE,27
inalum-asahan,8.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,254.75,204.5,332.9,False,TECH_WIND_ONSHORE,27
inalum-asahan,10.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,292.6,233.12,385.12,False,TECH_WIND_ONSHORE,27
inalum-asahan,12.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,332.33,263.16,439.93,False,TECH_WIND_ONSHORE,27
inalum-asahan,14.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,373.51,294.29,496.74,False,TECH_WIND_ONSHORE,27
inalum-asahan,16.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,415.77,326.24,555.05,False,TECH_WIND_ONSHORE,27
inalum-asahan,18.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,458.84,358.79,614.45,False,TECH_WIND_ONSHORE,27
inalum-asahan,20.0,grid_connected_solar,0.0935,4.19,149.2,1844.2,502.47,391.78,674.65,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,4.0,within_boundary,0.0845,4.06,0.0,1650.0,190.54,153.31,248.45,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,6.0,within_boundary,0.0845,4.06,0.0,1650.0,222.77,176.75,294.36,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,8.0,within_boundary,0.0845,4.06,0.0,1650.0,257.88,202.29,344.36,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,10.0,within_boundary,0.0845,4.06,0.0,1650.0,295.35,229.54,397.73,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,12.0,within_boundary,0.0845,4.06,0.0,1650.0,334.69,258.15,453.75,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,14.0,within_boundary,0.0845,4.06,0.0,1650.0,375.45,287.79,511.81,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,16.0,within_boundary,0.0845,4.06,0.0,1650.0,417.29,318.22,571.4,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,18.0,within_boundary,0.0845,4.06,0.0,1650.0,459.92,349.23,632.11,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,20.0,within_boundary,0.0845,4.06,0.0,1650.0,503.12,380.64,693.64,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,4.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,113.73,92.73,146.4,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,6.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,133.38,107.43,173.76,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,8.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,154.8,123.44,203.58,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,10.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,177.65,140.52,235.39,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,12.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,201.63,158.46,268.8,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,14.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,226.5,177.05,303.41,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,16.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,252.01,196.13,338.94,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,18.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,278.01,215.57,375.14,False,TECH_WIND_ONSHORE,27
freeport-smelter-gresik,20.0,grid_connected_solar,0.1498,5.0,88.8,1783.8,304.35,235.27,411.82,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,4.0,within_boundary,0.077,3.96,0.0,1650.0,209.1,168.25,272.65,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,6.0,within_boundary,0.077,3.96,0.0,1650.0,244.47,193.97,323.03,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,8.0,within_boundary,0.077,3.96,0.0,1650.0,283.0,221.99,377.9,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,10.0,within_boundary,0.077,3.96,0.0,1650.0,324.12,251.9,436.47,False,TECH_WIND_ONSHORE,27
